date,1. open,2. high,3. low,4. close,5. volume
2021-12-16,123.51,126.6399,123.475,125.93,7280537.0
2021-12-15,123.8,124.815,122.18,123.11,4990028.0
2021-12-14,122.35,125.03,122.3,123.76,5716124.0
2021-12-13,123.76,124.3554,120.79,122.58,6847468.0
2021-12-10,124.3,125.33,123.36,124.09,4966921.0
2021-12-09,122.15,123.95,121.79,123.57,4601092.0
2021-12-08,122.0,123.38,121.52,123.02,5483948.0
2021-12-07,120.475,122.08,120.07,121.58,5193991.0
2021-12-06,119.4,121.15,119.4,119.91,4785560.0
2021-12-03,117.36,119.36,117.36,118.84,6630139.0
2021-12-02,117.37,117.98,116.56,116.9,5267149.0
2021-12-01,118.25,118.93,116.85,116.92,5959867.0
2021-11-30,117.5,119.2399,116.45,117.1,9252701.0
2021-11-29,118.62,119.61,117.53,118.5,8949795.0
2021-11-26,115.0,116.335,114.56,115.81,3322012.0
2021-11-24,116.16,117.27,116.08,116.73,3220802.0
2021-11-23,116.79,117.94,116.04,116.79,4914995.0
2021-11-22,116.0,118.81,115.19,116.47,6417218.0
2021-11-19,116.49,116.56,115.27,116.05,5384548.0
2021-11-18,118.36,118.36,116.31,116.66,5047879.0
2021-11-17,118.38,119.33,117.78,118.06,4043289.0
2021-11-16,118.92,119.9,118.42,118.46,4750760.0
2021-11-15,119.54,120.16,118.31,118.87,5046321.0
2021-11-12,120.0,120.64,118.78,118.96,5376966.0
2021-11-11,120.9,121.7894,120.08,120.27,4643257.0
2021-11-10,121.0,122.43,119.932,120.22,6268961.0
2021-11-09,122.56,122.9,120.26,120.85,7195453.0
2021-11-08,123.985,124.78,123.53,124.54,5625275.0
2021-11-05,121.43,123.77,121.43,123.61,6790478.0
2021-11-04,123.05,123.34,119.9,120.85,7208736.0
2021-11-03,126.23,127.29,125.68,127.13,5421406.0
2021-11-02,126.3,127.17,124.91,126.18,4496393.0
2021-11-01,125.05,126.31,123.8375,126.28,5874767.0
2021-10-29,125.43,126.32,124.91,125.1,5916789.0
2021-10-28,125.17,126.31,124.62,125.84,6503003.0
2021-10-27,127.44,127.88,125.01,125.17,6973432.0
2021-10-26,127.52,128.3,126.755,127.13,8520872.0
2021-10-25,127.53,128.65,126.94,127.64,6374038.0
2021-10-22,128.05,130.25,126.611,127.88,11582195.0
2021-10-21,133.51,133.72,128.1,128.33,31466529.0
2021-10-20,141.68,142.2,140.7,141.9,6189255.0
2021-10-19,141.08,142.94,140.5201,141.98,4339548.0
2021-10-18,144.0,144.94,141.759,142.32,6154055.0
2021-10-15,143.39,144.85,142.79,144.61,3222778.0
2021-10-14,141.04,143.92,141.01,143.39,4217305.0
2021-10-13,140.52,141.41,139.66,140.76,2880747.0
2021-10-12,142.21,142.3,140.3,140.47,3148559.0
2021-10-11,143.5,144.08,142.4,142.43,2793298.0
2021-10-08,141.81,143.65,141.05,143.22,3731279.0
2021-10-07,142.73,143.395,141.53,141.81,3823803.0
2021-10-06,142.48,143.37,140.89,142.36,5328433.0
2021-10-05,144.75,145.0,142.64,143.15,6976648.0
2021-10-04,142.74,146.0,142.3501,144.11,7351128.0
2021-10-01,141.0,143.97,140.37,143.32,6604064.0
2021-09-30,140.0,140.57,138.5,138.93,5824431.0
2021-09-29,137.73,139.93,136.44,139.18,3774236.0
2021-09-28,139.17,139.688,137.21,137.47,4314595.0
2021-09-27,137.96,139.065,137.48,138.56,3306865.0
2021-09-24,137.03,138.48,136.75,137.49,2964397.0
2021-09-23,135.25,137.42,135.03,136.73,3013238.0
2021-09-22,133.72,135.37,133.47,134.63,3602416.0
2021-09-21,135.11,135.65,132.94,132.97,4074528.0
2021-09-20,133.9,135.18,132.78,134.31,4770651.0
2021-09-17,135.75,135.9199,135.05,135.23,5633480.0
2021-09-16,137.28,137.95,135.71,136.43,2643975.0
2021-09-15,136.22,137.8,135.67,137.2,3254122.0
2021-09-14,138.4,138.57,135.34,136.22,4454291.0
2021-09-13,138.4,138.99,137.51,138.15,4144345.0
2021-09-10,138.82,139.3699,137.0,137.02,3975115.0
2021-09-09,137.85,138.96,137.555,137.74,3508363.0
2021-09-08,138.14,139.09,137.6,138.67,2985409.0
2021-09-07,139.65,139.79,137.7614,138.06,3285363.0
2021-09-03,139.68,140.47,139.3,139.58,1924215.0
2021-09-02,139.72,140.05,139.03,140.01,2715659.0
2021-09-01,139.98,140.0699,139.19,139.3,2474544.0
2021-08-31,139.54,140.94,138.95,140.34,4235101.0
2021-08-30,139.5,139.88,138.815,138.97,1995526.0
2021-08-27,138.71,139.585,138.4,139.41,2459643.0
2021-08-26,139.97,140.8,138.71,138.78,2498915.0
2021-08-25,139.92,140.8,139.46,139.86,2012817.0
2021-08-24,139.78,140.23,139.32,139.84,2365638.0
2021-08-23,139.62,140.15,138.8,139.62,3039587.0
2021-08-20,137.74,139.38,137.27,139.11,2657763.0
2021-08-19,138.69,139.45,137.21,138.02,4160129.0
2021-08-18,141.67,141.915,139.39,139.47,3510694.0
2021-08-17,143.0,143.16,141.09,142.42,3074078.0
2021-08-16,143.23,143.74,142.23,143.59,2786343.0
2021-08-13,142.64,143.58,142.44,143.18,1908951.0
2021-08-12,142.26,143.15,142.0766,143.07,2089418.0
2021-08-11,141.78,142.7685,141.5,142.13,4259952.0
2021-08-10,141.21,141.811,140.34,141.38,5299869.0
2021-08-09,142.2,142.495,140.97,141.25,4904065.0
2021-08-06,143.0,144.39,142.89,144.09,3826835.0
2021-08-05,143.03,143.41,142.22,142.77,2757389.0
2021-08-04,143.8,144.18,142.47,142.76,2830079.0
2021-08-03,141.9,144.7,141.65,144.07,4084724.0
2021-08-02,141.45,143.06,141.03,141.42,2929540.0
2021-07-30,141.52,141.85,140.79,140.96,3535555.0
2021-07-29,142.33,142.96,141.6,141.93,2657669.0
2021-07-28,143.01,143.1,141.64,141.77,2544099.0
2021-07-27,142.53,143.64,141.6,142.75,3137027.0
2021-07-26,141.39,143.0,141.13,142.77,4246266.0
2021-07-23,140.96,141.7,140.33,141.34,4474157.0
2021-07-22,141.66,141.81,140.41,140.71,3314153.0
2021-07-21,139.97,141.39,139.65,141.3,4803977.0
2021-07-20,143.0,144.92,138.7,139.97,13611675.0
2021-07-19,136.45,138.49,136.2089,137.92,8582302.0
2021-07-16,141.0,141.0,138.59,138.9,4109308.0
2021-07-15,139.32,140.46,138.8005,140.45,3639698.0
2021-07-14,140.72,140.75,138.9273,139.82,4403752.0
2021-07-13,140.92,140.92,139.63,140.28,3164294.0
2021-07-12,141.43,141.9599,140.115,140.92,3342627.0
2021-07-09,141.45,141.98,140.841,141.52,3904059.0
2021-07-08,137.78,141.31,137.66,140.74,5487425.0
2021-07-07,138.76,140.33,138.76,139.82,4059667.0
2021-07-06,139.99,140.42,137.1,138.78,8093747.0
2021-07-02,146.91,146.95,139.46,140.02,16828161.0
2021-07-01,146.96,147.5,146.57,146.84,2686289.0
2021-06-30,145.13,146.93,144.71,146.59,3245091.0
2021-06-29,145.26,146.74,145.1,145.55,2428626.0
2021-06-28,147.01,147.3,144.9121,145.29,3888869.0
2021-06-25,145.38,146.93,144.945,146.84,3594218.0
2021-06-24,145.8,146.19,144.69,145.44,3609679.0
2021-06-23,146.43,146.5,144.57,144.61,3202644.0
2021-06-22,146.52,146.81,145.35,146.36,2437121.0
2021-06-21,144.11,147.07,144.06,146.65,4285711.0
2021-06-18,144.48,144.68,143.04,143.12,9156505.0
2021-06-17,147.55,148.06,145.28,145.6,4367387.0
2021-06-16,149.76,149.76,147.22,147.83,3795420.0
2021-06-15,149.85,149.91,148.6,149.36,2513281.0
2021-06-14,150.71,151.03,148.655,150.03,3344845.0
2021-06-11,150.43,151.845,150.37,151.28,3438255.0
2021-06-10,151.47,152.84,149.76,150.54,4758488.0
2021-06-09,149.03,151.07,148.82,150.67,5303252.0
2021-06-08,148.12,150.2,148.12,149.07,5080099.0
2021-06-07,147.55,148.74,147.17,148.02,3462712.0
2021-06-04,146.0,147.55,145.76,147.42,3117905.0
2021-06-03,144.91,145.88,144.04,145.55,4130741.0
2021-06-02,144.62,145.75,144.11,145.72,2786916.0
2021-06-01,145.0,145.83,143.75,144.19,2417455.0
2021-05-28,144.21,144.33,143.485,143.74,2534811.0
2021-05-27,143.82,144.77,143.63,143.82,5630345.0
2021-05-26,143.5,143.9894,143.04,143.38,3083789.0
2021-05-25,144.92,145.0,143.2,143.79,3937323.0
2021-05-24,145.06,145.39,144.18,144.72,3297570.0
2021-05-21,144.28,145.699,144.28,144.74,4033482.0
2021-05-20,143.12,144.91,142.16,143.88,4112690.0
2021-05-19,142.32,143.2,140.92,143.19,4300732.0
2021-05-18,144.78,145.3,143.23,143.91,3824050.0
2021-05-17,144.44,145.8,144.33,145.11,4275172.0
2021-05-14,145.11,145.69,143.96,144.68,2747385.0
2021-05-13,141.45,144.9,141.28,144.17,4598920.0
2021-05-12,143.84,144.15,141.14,141.3,5959579.0
2021-05-11,144.99,145.19,142.9,144.22,7126404.0
2021-05-10,145.8,148.38,145.8,146.17,6983377.0
2021-05-07,145.92,146.14,144.57,145.46,7003467.0
2021-05-06,145.26,148.515,145.18,148.42,7503487.0
2021-05-05,145.94,145.94,144.97,145.22,4999900.0
2021-05-04,144.41,146.59,144.33,145.75,6350479.0
2021-05-03,143.81,145.75,143.55,144.75,5733463.0
2021-04-30,143.7,143.83,140.55,141.88,8872181.0
2021-04-29,144.13,148.74,142.98,144.24,4353880.0
2021-04-28,142.92,143.4,142.1,143.0,3768129.0
2021-04-27,141.69,142.56,140.75,142.01,3884037.0
2021-04-26,142.42,143.63,141.48,141.57,4710763.0
2021-04-23,141.31,143.61,140.95,142.43,4556700.0
2021-04-22,143.7,144.74,141.0,141.28,7101368.0
2021-04-21,138.06,143.73,137.71,143.55,11909005.0
2021-04-20,137.07,139.77,136.7,138.16,15480579.0
2021-04-19,133.6,133.815,132.58,133.12,8198582.0
2021-04-16,133.0,134.1,132.95,133.59,5291756.0
2021-04-15,133.28,133.87,132.22,132.58,3883955.0
2021-04-14,131.305,132.78,130.52,132.63,5868049.0
2021-04-13,133.0,133.62,130.38,131.18,8033530.0
2021-04-12,135.02,135.37,133.85,134.59,3753959.0
2021-04-09,134.87,135.74,134.71,135.73,3023916.0
2021-04-08,134.57,135.6299,134.16,135.12,4087228.0
2021-04-07,133.84,134.94,133.78,134.93,2976136.0
2021-04-06,135.58,135.64,134.09,134.22,3620964.0
2021-04-05,133.64,136.69,133.4,135.93,5471616.0
2021-04-01,133.76,133.93,132.27,133.23,4074161.0
2021-03-31,134.54,134.71,132.71,133.26,4945315.0
2021-03-30,135.86,136.27,134.02,134.72,4790366.0
2021-03-29,135.98,137.07,135.51,135.86,4622664.0
2021-03-26,133.29,136.48,133.12,136.38,5567592.0
2021-03-25,130.33,133.24,129.77,133.07,5553966.0
2021-03-24,130.95,132.11,130.57,130.62,4005027.0
2021-03-23,130.44,131.56,129.8,130.46,4356359.0
2021-03-22,128.5,130.72,127.89,130.55,4164914.0
2021-03-19,130.02,130.44,128.53,128.9,9844983.0
2021-03-18,128.94,130.995,127.79,130.06,5835669.0
2021-03-17,128.46,129.49,127.49,129.03,4291351.0
2021-03-16,128.28,128.52,127.34,128.24,4653178.0
2021-03-15,127.77,128.75,127.5401,128.58,3421281.0
2021-03-12,127.19,127.68,126.61,127.61,4010100.0
2021-03-11,128.09,128.64,126.78,127.14,5146937.0
2021-03-10,125.05,128.24,124.61,127.87,7247807.0
2021-03-09,125.4,126.43,124.16,124.18,5609029.0
2021-03-08,122.99,126.85,122.88,124.81,7239191.0
2021-03-05,120.64,123.75,120.25,122.83,6949265.0
2021-03-04,122.0,123.22,118.755,120.11,8068492.0
2021-03-03,120.5,122.634,119.98,122.36,7404269.0
2021-03-02,120.74,121.9,120.26,120.33,4524299.0
2021-03-01,120.35,122.32,119.8649,120.74,5715767.0
2021-02-26,122.25,122.25,118.88,118.93,8868848.0
2021-02-25,123.37,124.35,122.335,122.47,5672671.0
2021-02-24,120.8,123.49,120.52,123.21,5819983.0
2021-02-23,120.92,121.35,119.8,120.71,4531464.0
2021-02-22,118.5,121.125,118.44,120.86,5838841.0
2021-02-19,120.75,120.76,118.38,118.99,6578741.0
2021-02-18,120.5,120.94,119.7,120.73,5399145.0
2021-02-17,119.27,120.56,119.02,119.97,3949876.0
2021-02-16,120.15,120.6,119.36,120.07,6639790.0
2021-02-12,121.0,121.36,120.09,120.8,3871195.0
2021-02-11,122.0,122.205,120.63,120.91,5381556.0
2021-02-10,123.03,123.41,121.2138,122.24,4831858.0
2021-02-09,121.9,122.5953,121.05,122.1,4661655.0
2021-02-08,122.62,123.9767,122.4,123.61,5887999.0
2021-02-05,121.0,121.81,120.52,121.79,4565727.0
2021-02-04,119.91,121.1,118.87,121.02,4562124.0
2021-02-03,119.04,119.8,118.12,119.12,6715366.0
2021-02-02,119.36,121.0,119.28,119.44,6311881.0
2021-02-01,119.9,120.95,118.73,120.54,6250508.0
2021-01-29,120.22,121.3,118.9,119.11,11825496.0
2021-01-28,122.8,123.2,120.07,120.08,8084051.0
2021-01-27,122.08,124.79,121.6214,122.47,12146541.0
2021-01-26,119.18,122.59,118.42,122.49,10694708.0
2021-01-25,118.7624,119.538,117.45,118.58,13686391.0
2021-01-22,120.7,120.7,117.36,118.61,38063533.0
2021-01-21,130.12,132.24,130.05,131.65,12819233.0
2021-01-20,129.7,131.06,128.56,130.08,5598705.0
2021-01-19,129.28,129.59,128.0885,129.02,5397956.0
2021-01-15,128.28,129.24,127.67,128.39,4905506.0
2021-01-14,128.02,130.16,127.55,128.97,7503180.0
2021-01-13,129.15,129.75,126.455,126.92,7677739.0
2021-01-12,129.09,129.85,127.94,129.21,3729068.0
2021-01-11,127.95,129.675,127.66,128.58,5602466.0
2021-01-08,128.57,129.32,126.98,128.53,4676487.0
2021-01-07,130.04,130.46,128.26,128.99,4507382.0
2021-01-06,126.9,131.88,126.72,129.29,7956740.0
2021-01-05,125.01,126.68,124.61,126.14,6114619.0
2021-01-04,125.85,125.9174,123.04,123.94,5179161.0
2020-12-31,124.22,126.03,123.99,125.88,3574696.0
2020-12-30,123.8,124.85,123.63,124.34,3380494.0
2020-12-29,125.35,125.48,123.24,123.8,3487007.0
2020-12-28,125.1,126.6,124.46,124.82,3583222.0
2020-12-24,125.0,125.1,124.21,124.69,1761122.0
2020-12-23,123.88,125.21,123.74,123.9,2693889.0
2020-12-22,123.31,124.22,122.41,123.61,4337757.0
2020-12-21,123.97,124.18,121.72,123.39,6115671.0
2020-12-18,125.59,126.4,124.97,125.85,7552845.0
2020-12-17,126.08,126.09,124.91,125.55,3787962.0
2020-12-16,125.93,126.5728,125.286,125.55,4530096.0
2020-12-15,124.39,125.93,123.44,125.93,4359601.0
2020-12-14,125.32,126.2435,123.47,123.53,5050023.0
2020-12-11,124.08,125.51,123.61,124.27,4481416.0
2020-12-10,126.35,126.93,124.94,124.96,4803172.0
2020-12-09,125.8,127.69,125.7,126.79,6513517.0
2020-12-08,125.32,126.33,124.64,125.71,5395024.0
2020-12-07,126.49,126.97,124.57,124.7,8318500.0
2020-12-04,123.97,127.38,123.64,127.2,5522760.0
2020-12-03,124.16,124.86,123.29,123.61,4548161.0
2020-12-02,122.85,124.64,122.41,124.62,3690737.0
2020-12-01,123.9,125.83,123.08,123.16,5099334.0
2020-11-30,124.1,125.0,123.09,123.52,5987991.0
2020-11-27,124.2,125.313,123.91,124.35,2091186.0
2020-11-25,122.93,124.33,122.11,124.2,4135894.0
2020-11-24,120.86,124.73,120.805,124.42,7535949.0
2020-11-23,117.43,120.515,117.27,120.09,5655119.0
2020-11-20,117.6,118.04,116.69,116.94,5024593.0
2020-11-19,116.54,117.45,115.89,117.18,3439648.0
2020-11-18,117.72,118.88,116.75,116.77,4606828.0
2020-11-17,117.6,118.54,117.07,117.7,4134455.0
2020-11-16,118.3,118.55,117.12,118.36,5293385.0
2020-11-13,115.19,117.37,115.01,116.85,4683512.0
2020-11-12,115.63,116.37,113.48,114.5,6500799.0
2020-11-11,118.12,118.35,116.22,117.2,4289601.0
2020-11-10,116.69,118.17,116.25,117.91,5622756.0
2020-11-09,117.88,119.74,115.27,115.53,8992152.0
2020-11-06,115.08,115.1,113.39,114.04,5249171.0
2020-11-05,113.3,115.29,113.01,114.77,4902206.0
2020-11-04,112.33,113.91,111.16,111.9,5800071.0
2020-11-03,114.0,115.65,113.63,114.16,4204287.0
2020-11-02,112.65,113.8265,112.25,112.91,5311497.0
2020-10-30,107.9,111.8,107.75,111.66,7923882.0
2020-10-29,107.25,109.64,106.55,108.91,6760241.0
2020-10-28,108.66,109.73,105.92,106.65,9427321.0
2020-10-27,112.15,112.22,110.03,110.56,5936106.0
2020-10-26,114.45,114.9,111.84,112.22,7203366.0
2020-10-23,116.5,116.62,115.53,116.0,3893362.0
2020-10-22,115.0,116.06,112.98,115.76,7858158.0
2020-10-21,116.66,117.6899,114.79,115.06,9755308.0
2020-10-20,119.8,120.15,116.84,117.37,21501073.0
2020-10-19,126.8,127.35,125.08,125.52,7478735.0
2020-10-16,125.17,126.43,124.655,125.93,4714320.0
2020-10-15,124.08,125.215,123.85,124.89,3389301.0
2020-10-14,125.13,126.94,125.13,125.94,3730139.0
2020-10-13,126.57,127.15,124.46,125.1,5406088.0
2020-10-12,128.07,128.25,126.44,127.21,4635115.0
2020-10-09,132.0,132.0,127.6,127.79,8353704.0
2020-10-08,130.86,135.5,129.77,131.49,25288926.0
2020-10-07,122.67,124.39,122.32,124.07,2815663.0
2020-10-06,122.58,124.83,121.59,121.97,3872265.0
2020-10-05,121.84,122.75,121.05,122.01,3050949.0
2020-10-02,119.04,121.75,118.82,120.57,2925228.0
2020-10-01,122.36,123.3,120.355,121.09,3211661.0
2020-09-30,121.38,122.91,120.8,121.67,3261235.0
2020-09-29,121.41,122.1858,120.21,120.94,2130564.0
2020-09-28,120.57,122.33,120.41,121.73,3509576.0
2020-09-25,117.6,119.41,116.94,118.95,2953686.0
2020-09-24,118.1,119.515,116.48,118.09,3546160.0
2020-09-23,120.8,121.59,118.43,118.83,3939398.0
2020-09-22,120.33,121.45,119.53,120.51,2957809.0
2020-09-21,120.48,120.7,118.58,120.25,5311441.0
2020-09-18,124.26,124.92,122.65,122.76,5391570.0
2020-09-17,122.62,125.55,121.97,124.92,3171262.0
2020-09-16,122.71,125.82,122.71,124.22,3789458.0
2020-09-15,122.82,123.4,122.24,122.44,2915221.0
2020-09-14,122.36,123.38,121.76,122.09,3641887.0
2020-09-11,121.39,122.7,120.73,121.46,3548091.0
2020-09-10,122.53,123.5764,120.24,120.56,3978805.0
2020-09-09,122.13,123.7,121.29,122.26,3770678.0
2020-09-08,122.16,122.87,120.71,121.21,5210292.0
2020-09-04,124.35,125.35,121.24,122.3,6018238.0
2020-09-03,128.19,129.95,123.65,124.45,5716750.0
2020-09-02,123.72,128.7,123.575,128.18,6592430.0
2020-09-01,122.85,123.95,122.15,123.4,3155623.0
2020-08-31,125.25,125.25,123.03,123.31,4827879.0
2020-08-28,124.96,125.3,124.2187,125.07,3099940.0
2020-08-27,124.6,125.1,123.98,124.65,3422654.0
2020-08-26,124.95,125.12,123.95,124.17,3388687.0
2020-08-25,126.0,126.82,124.49,124.64,2977697.0
2020-08-24,123.79,126.06,123.36,125.68,4070816.0
2020-08-21,123.01,123.4842,122.31,123.16,3385051.0
2020-08-20,123.2,124.04,122.81,123.15,2561164.0
2020-08-19,124.83,125.5,123.5,123.84,3743949.0
2020-08-18,125.0,125.5,124.24,124.92,2882355.0
2020-08-17,125.25,125.59,124.41,124.44,3336459.0
2020-08-14,124.2,125.56,123.91,125.27,2963753.0
2020-08-13,125.96,126.39,124.77,125.03,3171258.0
2020-08-12,127.61,127.79,125.876,126.7,3530177.0
2020-08-11,128.76,130.47,126.61,126.75,5001176.0
2020-08-10,125.42,127.24,125.1849,127.11,3968295.0
2020-08-07,123.5,125.07,123.21,124.96,3651226.0
2020-08-06,125.0,126.26,125.0,126.12,3417131.0
2020-08-05,126.73,126.75,124.61,125.45,3675400.0
2020-08-04,123.82,125.86,123.82,125.84,3431366.0
2020-08-03,123.5,124.41,122.15,124.31,3526574.0
2020-07-31,122.71,122.99,121.09,122.94,5277652.0
2020-07-30,123.71,123.9046,121.64,122.9,3988062.0
2020-07-29,124.56,125.99,124.07,125.32,2833141.0
2020-07-28,125.82,126.34,124.15,124.47,4178176.0
2020-07-27,124.86,126.32,124.71,126.21,3733547.0
2020-07-24,126.48,127.6459,125.5,125.79,3531076.0
2020-07-23,129.1,129.37,127.15,127.33,4220136.0
2020-07-22,125.9,129.47,125.8,128.67,8195366.0
2020-07-21,131.16,132.17,125.8,126.06,15356679.0
2020-07-20,126.07,127.07,125.14,126.37,9737157.0
2020-07-17,124.39,125.63,123.2,125.11,3983972.0
2020-07-16,122.68,124.48,122.16,124.01,4328856.0
2020-07-15,122.4,123.96,122.15,123.0,4470095.0
2020-07-14,118.62,120.89,117.92,120.6,4531393.0
2020-07-13,119.78,120.99,118.66,119.2,4644595.0
2020-07-10,115.5,118.57,115.29,118.35,4285088.0
2020-07-09,118.0,118.0,115.2,115.71,4760875.0
2020-07-08,118.06,118.64,116.48,117.71,5191792.0
2020-07-07,119.0,119.51,117.33,117.58,4278088.0
2020-07-06,121.25,121.85,119.46,120.19,4044188.0
2020-07-02,119.69,121.42,119.26,119.7,3745663.0
2020-07-01,120.27,121.23,118.37,118.54,4657168.0
2020-06-30,119.19,121.2,119.0,120.77,3916381.0
2020-06-29,117.98,119.78,117.37,119.75,4159488.0
2020-06-26,118.26,118.99,116.26,117.19,10749166.0
2020-06-25,116.76,119.21,116.1,119.03,6128720.0
2020-06-24,118.32,118.32,115.88,116.42,6747421.0
2020-06-23,122.01,122.9,119.23,119.41,6628278.0
2020-06-22,122.12,122.5,120.53,121.07,4762601.0
2020-06-19,126.17,126.82,122.25,122.47,8098994.0
2020-06-18,123.0,124.4,122.33,124.16,2860286.0
2020-06-17,125.83,126.25,123.4,124.15,3153862.0
2020-06-16,125.0,127.5,123.16,125.15,5605791.0
2020-06-15,119.19,122.37,118.29,121.65,5148756.0
2020-06-12,121.25,123.12,119.28,121.91,6218003.0
2020-06-11,126.03,126.1,117.84,118.01,11753674.0
2020-06-10,132.15,132.23,129.8,129.87,4725055.0
2020-06-09,133.52,133.6,131.02,131.87,5391520.0
2020-06-08,132.27,135.88,132.27,135.75,5368387.0
2020-06-05,133.89,134.23,131.75,132.06,5892718.0
2020-06-04,127.78,128.95,127.02,128.89,3864131.0
2020-06-03,127.15,129.6,127.0,129.05,3913804.0
2020-06-02,125.67,126.0,124.66,126.0,2976908.0
2020-06-01,124.64,125.75,124.03,124.89,2867306.0
2020-05-29,123.67,125.13,122.24,124.9,7929905.0
2020-05-28,126.87,126.97,124.22,124.53,3915224.0
2020-05-27,123.94,125.83,123.47,125.54,5725163.0
2020-05-26,121.3,122.62,121.01,121.76,5467436.0
2020-05-22,119.37,119.47,117.59,118.39,4179906.0
2020-05-21,120.99,121.72,118.97,119.12,4018329.0
2020-05-20,120.93,122.47,120.6,121.38,3840563.0
2020-05-19,121.19,122.17,120.14,120.29,3239964.0
2020-05-18,119.88,122.36,119.75,121.56,4205425.0
2020-05-15,115.93,117.39,115.25,116.98,4785773.0
2020-05-14,114.57,117.09,111.81,116.95,5255607.0
2020-05-13,119.95,119.99,114.85,115.73,5874676.0
2020-05-12,123.01,124.32,120.26,120.26,4779635.0
2020-05-11,121.81,123.45,120.67,122.59,3533382.0
2020-05-08,122.67,123.23,121.06,122.99,5002450.0
2020-05-07,122.98,123.26,120.85,121.23,4412047.0
2020-05-06,123.24,124.05,122.41,123.17,3861081.0
2020-05-05,123.39,124.32,122.47,122.58,3897761.0
2020-05-04,120.82,121.97,119.39,121.68,4016551.0
2020-05-01,123.19,123.47,121.39,121.87,4923913.0
2020-04-30,126.52,127.27,125.22,125.56,6630032.0
2020-04-29,128.88,129.31,127.53,128.69,5252734.0
2020-04-28,128.03,128.2,125.38,126.27,4775867.0
2020-04-27,125.56,126.99,125.47,125.92,4920443.0
2020-04-24,122.41,125.0,120.76,124.72,4985575.0
2020-04-23,119.57,123.03,119.12,121.35,6873899.0
2020-04-22,119.87,120.33,117.55,119.31,7085901.0
2020-04-21,114.0,117.15,112.06,116.76,14341304.0
2020-04-20,119.15,122.86,118.14,120.41,7965530.0
2020-04-17,119.3,120.39,117.92,120.12,4964018.0
2020-04-16,119.01,119.75,114.42,115.73,6438128.0
2020-04-15,119.12,120.19,116.76,118.69,5632156.0
2020-04-14,123.46,125.18,122.62,123.91,5087292.0
2020-04-13,121.63,121.8,118.04,121.15,5118777.0
2020-04-09,120.48,122.92,120.17,121.5,5576210.0
2020-04-08,116.31,119.96,115.07,119.29,5155987.0
2020-04-07,118.8,119.57,114.87,114.94,5592463.0
2020-04-06,110.35,115.63,110.13,114.82,7026457.0
2020-04-03,108.92,110.07,104.92,106.34,4538113.0
2020-04-02,105.37,110.32,105.14,110.0,6327540.0
2020-04-01,106.36,109.92,104.52,105.14,6111890.0
2020-03-31,112.0,113.81,110.17,110.93,6342167.0
2020-03-30,108.09,113.46,107.81,112.93,5562501.0
2020-03-27,108.58,111.5,107.65,108.03,6421470.0
2020-03-26,106.91,113.15,105.57,112.89,7153135.0
2020-03-25,105.48,112.48,102.83,105.85,8646557.0
2020-03-24,99.99,106.04,99.26,105.48,7967768.0
2020-03-23,94.6,97.74,90.56,94.77,9718602.0
2020-03-20,100.92,100.99,94.71,95.39,10543213.0
2020-03-19,102.33,103.69,98.24,100.34,8391294.0
2020-03-18,99.41,106.93,99.4,103.55,8751994.0
2020-03-17,100.61,107.4,97.1,106.65,8887501.0
2020-03-16,98.0,107.41,95.0,99.08,10564044.0
2020-03-13,108.68,109.16,100.81,107.95,12493419.0
2020-03-12,109.65,109.8,102.28,102.81,12485925.0
2020-03-11,121.01,122.58,116.38,117.97,8446480.0
2020-03-10,122.78,124.88,115.76,124.77,11403865.0
2020-03-09,120.16,122.41,117.28,117.81,10750357.0
2020-03-06,126.7,128.33,124.52,127.73,8192525.0
2020-03-05,130.5,132.29,128.45,129.55,5445193.0
2020-03-04,131.58,134.28,129.0,134.22,4994682.0
2020-03-03,134.48,136.1,127.8,128.9,7893390.0
2020-03-02,130.75,134.44,127.95,134.3,8528971.0
2020-02-28,129.98,131.09,126.36,130.15,13009236.0
2020-02-27,137.24,138.69,133.01,133.11,8404903.0
2020-02-26,142.9,144.06,139.6,139.75,5407690.0
2020-02-25,146.51,147.07,141.26,141.71,6210878.0
2020-02-24,145.51,148.05,145.38,146.43,5447948.0
2020-02-21,151.04,151.04,148.84,149.84,3536740.0
2020-02-20,150.81,151.62,149.51,151.22,2880483.0
2020-02-19,151.54,151.89,150.31,150.86,2732905.0
2020-02-18,149.79,151.38,149.64,151.1,3343038.0
2020-02-14,154.42,154.56,149.77,150.7,6095081.0
2020-02-13,154.37,154.83,153.41,154.31,3819757.0
2020-02-12,153.75,155.6,153.52,155.31,4437792.0
2020-02-11,155.12,155.22,152.73,153.48,3833574.0
2020-02-10,152.97,154.44,151.58,154.43,5237553.0
2020-02-07,154.55,155.54,152.92,153.41,6414553.0
2020-02-06,156.82,158.75,155.42,156.76,8394374.0
2020-02-05,150.21,157.44,150.15,156.33,14379714.0
2020-02-04,147.78,149.38,146.88,149.11,5619700.0
2020-02-03,144.25,147.28,143.9,146.27,8886414.0
2020-01-31,142.9,144.05,140.79,143.73,18987138.0
2020-01-30,136.76,136.97,134.97,136.77,5007038.0
2020-01-29,139.17,139.58,137.6,137.69,3053189.0
2020-01-28,139.5,140.47,138.75,139.55,3449000.0
2020-01-27,138.5,140.07,138.1,138.62,4165146.0
2020-01-24,143.39,143.92,140.46,140.56,5579292.0
